id,en_correct,zh_correct,en_char_len,zh_char_len,qwen3-8b_en_tokens,qwen3-8b_zh_tokens,qwen3-8b_ratio,deepseek-v3_en_tokens,deepseek-v3_zh_tokens,deepseek-v3_ratio,seed-coder-8b_en_tokens,seed-coder-8b_zh_tokens,seed-coder-8b_ratio,llama-3.1-8b_en_tokens,llama-3.1-8b_zh_tokens,llama-3.1-8b_ratio,gpt-4o_en_tokens,gpt-4o_zh_tokens,gpt-4o_ratio
270,1,1,2123,1224,925,790,0.8540540540540541,821,679,0.8270401948842875,931,779,0.8367346938775511,866,753,0.8695150115473441,866,739,0.8533487297921478
271,1,1,4569,1868,1908,1082,0.5670859538784067,1818,1049,0.577007700770077,2047,1168,0.570591108939912,1905,1088,0.5711286089238845,1949,1100,0.564391995895331
272,1,1,1626,1488,796,911,1.1444723618090453,725,841,1.16,839,946,1.1275327771156138,765,887,1.1594771241830066,766,884,1.154046997389034
273,1,1,932,705,469,386,0.8230277185501066,440,365,0.8295454545454546,504,405,0.8035714285714286,464,389,0.8383620689655172,467,380,0.8137044967880086
274,1,1,2296,1334,1105,837,0.7574660633484163,1057,804,0.760643330179754,1144,869,0.7596153846153846,1082,826,0.7634011090573013,1118,847,0.7576028622540251
275,1,1,535,307,270,192,0.7111111111111111,210,149,0.7095238095238096,287,191,0.6655052264808362,219,164,0.7488584474885844,217,162,0.7465437788018433
276,1,1,764,502,317,313,0.9873817034700315,294,271,0.9217687074829932,324,310,0.9567901234567902,301,304,1.0099667774086378,300,295,0.9833333333333333
277,1,1,1069,691,394,423,1.0736040609137056,381,388,1.0183727034120735,426,432,1.0140845070422535,394,430,1.0913705583756346,393,424,1.078880407124682
278,1,1,705,531,326,332,1.01840490797546,287,284,0.9895470383275261,321,316,0.9844236760124611,305,326,1.0688524590163935,305,324,1.062295081967213
279,1,1,1051,663,442,406,0.918552036199095,414,360,0.8695652173913043,480,405,0.84375,431,399,0.925754060324826,431,395,0.9164733178654292
280,1,1,480,491,222,300,1.3513513513513513,206,269,1.3058252427184467,244,307,1.2581967213114753,216,287,1.3287037037037037,215,281,1.3069767441860465
281,1,1,969,788,461,520,1.1279826464208242,405,452,1.1160493827160494,497,548,1.1026156941649898,426,477,1.119718309859155,426,477,1.119718309859155
282,1,1,790,425,383,274,0.7154046997389034,313,219,0.6996805111821086,405,279,0.6888888888888889,335,235,0.7014925373134329,338,235,0.6952662721893491
283,1,1,2278,4231,606,2959,4.882838283828383,577,2793,4.84055459272097,630,2949,4.680952380952381,588,3126,5.316326530612245,588,3089,5.253401360544218
284,1,1,808,456,344,327,0.9505813953488372,312,292,0.9358974358974359,362,307,0.8480662983425414,329,301,0.9148936170212766,328,290,0.8841463414634146
285,1,1,1610,403,560,250,0.44642857142857145,518,222,0.42857142857142855,587,265,0.4514480408858603,539,244,0.45269016697588127,540,241,0.4462962962962963
286,1,1,1286,692,521,439,0.8426103646833013,452,361,0.7986725663716814,551,432,0.7840290381125227,474,395,0.8333333333333334,475,391,0.8231578947368421
287,1,1,3872,2675,1980,1686,0.8515151515151516,1867,1542,0.825923942153187,2071,1759,0.8493481409946886,1958,1606,0.8202247191011236,1991,1603,0.8051230537418382
288,1,1,1670,1227,696,813,1.168103448275862,640,684,1.06875,745,832,1.1167785234899328,672,759,1.1294642857142858,674,729,1.0816023738872405
289,1,1,4286,1458,2265,889,0.39249448123620306,2224,839,0.3772482014388489,2368,958,0.4045608108108108,2240,870,0.38839285714285715,2236,866,0.387298747763864
29,1,1,11213,6786,3282,4251,1.2952468007312614,3192,4031,1.262844611528822,3439,4420,1.2852573422506544,3253,4544,1.3968644328312327,3351,4437,1.3240823634735899
290,1,1,762,393,294,244,0.8299319727891157,280,216,0.7714285714285715,315,252,0.8,294,247,0.8401360544217688,291,243,0.8350515463917526
291,1,1,3948,2941,1763,1823,1.0340328984685196,1576,1615,1.024746192893401,1796,2012,1.1202672605790647,1691,1703,1.0070963926670609,1720,1799,1.0459302325581394
292,1,1,976,842,446,525,1.1771300448430493,365,445,1.2191780821917808,481,528,1.0977130977130978,382,472,1.2356020942408377,386,470,1.217616580310881
293,1,1,824,400,378,230,0.6084656084656085,362,221,0.6104972375690608,386,239,0.6191709844559585,378,231,0.6111111111111112,377,228,0.6047745358090185
294,1,1,1737,905,651,474,0.728110599078341,599,416,0.6944908180300501,669,466,0.6965620328849028,632,457,0.7231012658227848,635,453,0.7133858267716535
295,1,1,2175,636,753,431,0.5723771580345286,731,372,0.5088919288645691,752,396,0.526595744680851,744,428,0.5752688172043011,740,425,0.5743243243243243
296,1,1,495,512,228,279,1.2236842105263157,195,228,1.1692307692307693,219,266,1.2146118721461188,222,275,1.2387387387387387,218,269,1.2339449541284404
297,1,1,6551,4455,2800,2811,1.0039285714285715,2656,2638,0.9932228915662651,2886,2845,0.9857934857934858,2765,2864,1.0358047016274865,2761,2822,1.0220934444042014
298,1,1,283,157,122,88,0.7213114754098361,112,78,0.6964285714285714,122,88,0.7213114754098361,117,88,0.7521367521367521,116,88,0.7586206896551724
299,1,1,1179,832,594,531,0.8939393939393939,523,454,0.8680688336520076,626,551,0.8801916932907349,542,482,0.8892988929889298,546,483,0.8846153846153846
30,1,1,2175,1792,1043,1097,1.0517737296260785,923,953,1.0325027085590466,1100,1104,1.0036363636363637,972,1045,1.0751028806584362,973,1016,1.0441932168550874
300,1,1,2428,2274,1053,1494,1.4188034188034189,954,1331,1.3951781970649895,1104,1521,1.377717391304348,1004,1454,1.448207171314741,1014,1427,1.4072978303747534
301,1,1,1127,790,472,561,1.1885593220338984,436,486,1.114678899082569,494,552,1.1174089068825912,448,526,1.1741071428571428,455,522,1.1472527472527472
302,1,1,1676,1135,743,738,0.9932705248990579,596,583,0.9781879194630873,755,731,0.9682119205298013,617,667,1.0810372771474879,619,651,1.0516962843295639
303,1,1,895,667,374,410,1.0962566844919786,308,338,1.0974025974025974,381,411,1.078740157480315,324,395,1.2191358024691359,324,394,1.2160493827160495
304,1,1,1004,710,444,459,1.0337837837837838,414,413,0.9975845410628019,467,458,0.9807280513918629,441,456,1.034013605442177,450,460,1.0222222222222221
305,1,1,501,275,256,174,0.6796875,236,156,0.6610169491525424,265,185,0.6981132075471698,247,169,0.6842105263157895,247,166,0.6720647773279352
306,1,1,2628,1111,1136,646,0.5686619718309859,1042,593,0.5690978886756238,1186,656,0.5531197301854974,1122,650,0.5793226381461676,1140,649,0.5692982456140351
307,1,1,2920,1738,1271,1104,0.8686073957513769,1208,1017,0.8418874172185431,1302,1108,0.8509984639016898,1264,1084,0.8575949367088608,1259,1072,0.8514694201747418
308,1,1,606,382,291,220,0.7560137457044673,262,192,0.732824427480916,304,228,0.75,278,214,0.7697841726618705,279,214,0.7670250896057348
309,1,1,5571,1413,2099,934,0.4449737970462125,1998,809,0.4049049049049049,2144,925,0.4314365671641791,2090,942,0.4507177033492823,2088,955,0.45737547892720304
310,1,1,406,337,229,227,0.9912663755458515,210,202,0.9619047619047619,235,222,0.9446808510638298,219,224,1.0228310502283104,220,224,1.018181818181818
311,1,1,1798,993,703,684,0.972972972972973,649,586,0.9029275808936826,731,680,0.9302325581395349,669,636,0.9506726457399103,676,635,0.9393491124260355
312,1,1,848,321,331,215,0.649546827794562,321,194,0.6043613707165109,346,206,0.5953757225433526,326,222,0.6809815950920245,325,223,0.6861538461538461
313,1,1,939,568,278,340,1.223021582733813,270,316,1.1703703703703703,292,356,1.2191780821917808,273,358,1.3113553113553114,272,346,1.2720588235294117
314,1,1,466,243,204,169,0.8284313725490197,163,130,0.7975460122699386,210,163,0.7761904761904762,173,138,0.7976878612716763,172,135,0.7848837209302325
315,1,1,677,496,280,285,1.0178571428571428,270,270,1.0,301,291,0.9667774086378738,279,282,1.010752688172043,280,280,1.0
316,1,1,1603,964,651,667,1.0245775729646698,591,556,0.9407783417935702,686,652,0.9504373177842566,618,632,1.022653721682848,618,626,1.0129449838187703
317,1,1,566,139,191,102,0.5340314136125655,181,90,0.4972375690607735,196,92,0.46938775510204084,185,104,0.5621621621621622,186,102,0.5483870967741935
318,1,1,3216,2494,1617,1633,1.0098948670377241,1499,1529,1.020013342228152,1722,1731,1.005226480836237,1534,1625,1.0593220338983051,1536,1658,1.0794270833333333
319,1,1,907,518,401,317,0.7905236907730673,368,286,0.7771739130434783,436,327,0.75,388,307,0.7912371134020618,388,306,0.788659793814433
32,1,1,2856,2249,1298,1335,1.0285053929121726,1205,1209,1.0033195020746888,1362,1373,1.0080763582966226,1248,1332,1.0673076923076923,1287,1323,1.027972027972028
320,1,1,2195,1256,1075,800,0.7441860465116279,928,685,0.7381465517241379,1095,808,0.7378995433789954,974,706,0.7248459958932238,1012,729,0.7203557312252964
321,1,1,726,333,312,205,0.657051282051282,300,188,0.6266666666666667,331,211,0.6374622356495468,312,210,0.6730769230769231,311,212,0.6816720257234726
323,1,1,2243,1446,1076,909,0.8447955390334573,907,760,0.8379272326350606,1124,921,0.8193950177935944,941,809,0.8597236981934112,965,816,0.8455958549222798
324,1,1,936,569,405,318,0.7851851851851852,352,276,0.7840909090909091,423,331,0.7825059101654847,384,297,0.7734375,383,293,0.7650130548302873
325,1,1,708,227,255,159,0.6235294117647059,235,127,0.5404255319148936,274,149,0.5437956204379562,240,147,0.6125,238,146,0.6134453781512605
326,1,1,2114,1981,988,1157,1.1710526315789473,925,1070,1.1567567567567567,1006,1151,1.1441351888667992,973,1159,1.1911613566289825,974,1157,1.1878850102669405
327,1,1,1283,986,588,562,0.95578231292517,537,511,0.9515828677839852,636,584,0.9182389937106918,564,533,0.9450354609929078,569,534,0.9384885764499121
328,1,1,8009,4438,4358,2854,0.6548875631023405,3870,2499,0.6457364341085271,4503,2899,0.643793026870975,4127,2663,0.6452629028349891,4153,2644,0.6366482061160607
329,1,1,1413,832,548,489,0.8923357664233577,502,418,0.8326693227091634,560,474,0.8464285714285714,543,490,0.9023941068139963,546,485,0.8882783882783882
33,1,1,3350,3122,1532,2006,1.3093994778067886,1326,1745,1.3159879336349924,1632,2104,1.2892156862745099,1422,1830,1.2869198312236287,1453,1865,1.2835512732278045
330,1,1,2372,1664,1050,989,0.9419047619047619,949,894,0.9420442571127503,1101,1018,0.924613987284287,1004,979,0.9750996015936255,1025,987,0.9629268292682926
331,1,1,1102,931,469,478,1.019189765458422,442,459,1.0384615384615385,495,508,1.0262626262626262,465,466,1.0021505376344086,464,481,1.0366379310344827
332,1,1,1061,778,395,524,1.3265822784810126,342,415,1.213450292397661,423,506,1.1962174940898345,354,460,1.2994350282485876,359,460,1.2813370473537604
333,1,1,693,418,378,284,0.7513227513227513,362,263,0.7265193370165746,404,290,0.7178217821782178,369,284,0.7696476964769647,377,281,0.7453580901856764
334,1,1,518,286,206,200,0.970873786407767,168,156,0.9285714285714286,211,192,0.909952606635071,181,178,0.9834254143646409,176,177,1.0056818181818181
335,1,1,534,403,268,257,0.9589552238805971,241,223,0.9253112033195021,284,255,0.897887323943662,248,235,0.9475806451612904,247,235,0.951417004048583
336,1,1,588,402,227,255,1.1233480176211454,210,212,1.0095238095238095,251,248,0.9880478087649402,213,247,1.15962441314554,212,244,1.150943396226415
337,1,1,6087,4457,2359,2689,1.1398897838066977,2256,2482,1.100177304964539,2481,2767,1.1152760983474406,2352,2689,1.1432823129251701,2397,2784,1.1614518147684605
338,1,1,1489,1264,684,682,0.9970760233918129,598,567,0.9481605351170569,715,672,0.9398601398601398,624,609,0.9759615384615384,628,616,0.9808917197452229
339,1,1,804,570,352,363,1.03125,314,320,1.019108280254777,364,368,1.010989010989011,325,349,1.073846153846154,324,331,1.021604938271605
34,1,1,7858,3956,3130,2764,0.8830670926517572,2975,2421,0.8137815126050421,3319,2762,0.8321783669780054,3020,2648,0.8768211920529801,3050,2613,0.8567213114754099
340,1,1,1144,1053,572,618,1.0804195804195804,504,524,1.0396825396825398,577,636,1.1022530329289428,514,553,1.075875486381323,535,566,1.0579439252336449
341,1,1,548,374,264,227,0.8598484848484849,248,204,0.8225806451612904,284,230,0.8098591549295775,255,220,0.8627450980392157,254,222,0.8740157480314961
342,1,1,1800,1673,793,1065,1.3430012610340478,650,875,1.3461538461538463,815,1064,1.305521472392638,683,934,1.3674963396778916,701,945,1.3480741797432239
343,1,1,1018,933,425,607,1.428235294117647,384,513,1.3359375,444,625,1.4076576576576576,399,570,1.4285714285714286,398,563,1.414572864321608
344,1,1,956,533,334,329,0.9850299401197605,284,264,0.9295774647887324,350,328,0.9371428571428572,301,295,0.9800664451827242,298,289,0.9697986577181208
345,1,1,508,155,190,100,0.5263157894736842,183,98,0.5355191256830601,190,103,0.5421052631578948,190,108,0.5684210526315789,194,107,0.5515463917525774
346,1,1,274,57,102,38,0.37254901960784315,95,35,0.3684210526315789,107,37,0.34579439252336447,97,35,0.36082474226804123,96,35,0.3645833333333333
347,1,1,2893,1040,978,657,0.6717791411042945,905,572,0.6320441988950276,1018,647,0.6355599214145383,939,639,0.6805111821086262,941,629,0.6684378320935175
348,1,1,1266,897,585,515,0.8803418803418803,530,461,0.869811320754717,604,523,0.8658940397350994,562,491,0.8736654804270463,562,490,0.8718861209964412
349,1,1,1570,1316,587,954,1.625212947189097,496,769,1.5504032258064515,595,882,1.4823529411764707,518,903,1.7432432432432432,517,898,1.736943907156673
35,1,1,3181,1618,1243,988,0.7948511665325825,1104,856,0.7753623188405797,1297,983,0.7579028527370856,1183,956,0.8081149619611158,1176,954,0.8112244897959183
350,1,1,890,439,285,275,0.9649122807017544,270,242,0.8962962962962963,309,270,0.8737864077669902,285,277,0.9719298245614035,286,281,0.9825174825174825
351,1,1,2194,1118,1011,671,0.6636993076162215,918,617,0.6721132897603486,1082,692,0.6395563770794824,981,664,0.6768603465851172,988,659,0.667004048582996
352,1,1,1082,696,438,435,0.9931506849315068,402,374,0.9303482587064676,446,434,0.9730941704035875,425,416,0.9788235294117648,424,406,0.9575471698113207
353,1,1,1061,609,425,372,0.8752941176470588,385,322,0.8363636363636363,437,368,0.8421052631578947,406,349,0.8596059113300493,403,344,0.8535980148883374
354,1,1,946,222,408,133,0.32598039215686275,361,111,0.3074792243767313,413,131,0.3171912832929782,381,122,0.32020997375328086,381,120,0.31496062992125984
355,1,1,3938,1098,1804,694,0.38470066518847007,1680,611,0.3636904761904762,1846,680,0.36836403033586135,1741,662,0.38024124066628373,1769,665,0.3759185980780102
356,1,1,566,201,258,134,0.5193798449612403,212,101,0.47641509433962265,256,131,0.51171875,222,105,0.47297297297297297,222,104,0.46846846846846846
357,1,1,1576,1075,777,716,0.9214929214929215,739,686,0.9282814614343707,828,718,0.8671497584541062,758,714,0.941952506596306,757,713,0.9418758256274768
358,1,1,950,783,430,448,1.041860465116279,395,404,1.0227848101265822,457,427,0.9343544857768052,430,452,1.0511627906976744,442,463,1.0475113122171946
359,1,1,4116,3887,1829,2326,1.2717331875341717,1686,2113,1.253262158956109,1932,2474,1.2805383022774328,1731,2202,1.2720970537261698,1757,2210,1.2578258394991462
360,1,1,1024,629,378,441,1.1666666666666667,325,350,1.0769230769230769,397,428,1.0780856423173804,333,387,1.162162162162162,335,386,1.1522388059701492
361,1,1,2922,1335,1315,826,0.6281368821292775,1167,733,0.6281062553556127,1373,819,0.596504005826657,1242,786,0.6328502415458938,1239,771,0.6222760290556901
362,1,1,1701,626,643,377,0.5863141524105754,600,332,0.5533333333333333,666,381,0.5720720720720721,643,375,0.583203732503888,654,374,0.5718654434250765
363,1,1,2251,1111,913,586,0.6418400876232202,861,549,0.6376306620209059,932,625,0.6706008583690987,909,589,0.647964796479648,908,592,0.6519823788546255
364,1,1,1986,991,776,689,0.8878865979381443,692,562,0.8121387283236994,823,668,0.8116646415552855,722,635,0.8795013850415513,721,631,0.8751733703190014
365,1,1,4825,1920,2461,1103,0.44819179195449005,2235,1008,0.45100671140939597,2541,1106,0.43526170798898073,2335,1075,0.4603854389721627,2335,1079,0.4620985010706638
366,1,1,6296,3328,2458,1977,0.8043124491456468,2302,1791,0.7780191138140747,2535,2035,0.8027613412228797,2403,1945,0.809404910528506,2403,1908,0.7940074906367042
367,1,1,7190,1238,1794,785,0.4375696767001115,1767,706,0.39954725523486134,1826,749,0.41018619934282585,1786,801,0.448488241881299,1786,792,0.44344904815229563
368,1,1,940,206,485,124,0.2556701030927835,451,108,0.2394678492239468,537,133,0.24767225325884543,459,112,0.2440087145969499,483,112,0.2318840579710145
369,1,1,2061,1472,945,915,0.9682539682539683,856,794,0.927570093457944,995,952,0.9567839195979899,871,856,0.9827784156142365,871,850,0.9758897818599311
37,1,1,3494,2979,1475,1833,1.2427118644067796,1369,1620,1.183345507669832,1561,1874,1.2005124919923127,1416,1819,1.2846045197740112,1413,1820,1.2880396319886767
371,1,1,1709,792,485,475,0.979381443298969,484,439,0.9070247933884298,514,468,0.9105058365758755,479,480,1.0020876826722338,476,492,1.0336134453781514
372,1,1,1092,1084,542,626,1.154981549815498,496,576,1.1612903225806452,565,644,1.1398230088495576,536,623,1.162313432835821,541,629,1.1626617375231054
4,1,1,6808,5464,3653,3594,0.9838488913222009,3000,2961,0.987,3774,3630,0.9618441971383148,3050,3160,1.0360655737704918,3122,3188,1.0211402946828956
5,1,1,5584,4905,2629,2989,1.1369341955116015,2224,2579,1.1596223021582734,2712,2997,1.1050884955752212,2361,2843,1.2041507835662855,2361,2857,1.2100804743752647
63,1,1,602,521,268,351,1.3097014925373134,250,319,1.276,289,366,1.2664359861591696,258,335,1.2984496124031009,257,335,1.3035019455252919
64,1,1,1852,251,507,178,0.3510848126232742,495,140,0.2828282828282828,512,148,0.2890625,501,177,0.3532934131736527,501,178,0.35528942115768464
65,1,1,1500,999,531,654,1.231638418079096,499,572,1.1462925851703407,577,646,1.1195840554592722,519,659,1.2697495183044316,518,632,1.22007722007722
67,1,1,4036,1834,1370,1338,0.9766423357664233,1324,1229,0.9282477341389728,1428,1306,0.9145658263305322,1309,1304,0.9961802902979373,1309,1279,0.9770817417876242
68,1,1,2061,1277,990,932,0.9414141414141414,843,752,0.8920521945432978,1029,957,0.9300291545189504,874,807,0.9233409610983981,873,807,0.9243986254295533
69,1,1,564,342,212,200,0.9433962264150944,196,168,0.8571428571428571,225,190,0.8444444444444444,207,194,0.9371980676328503,210,192,0.9142857142857143
7,1,1,6493,4116,3371,2576,0.764164936220706,3044,2286,0.7509855453350854,3510,2701,0.7695156695156695,3131,2378,0.7595017566272756,3176,2428,0.7644836272040302
70,1,1,806,850,330,546,1.6545454545454545,296,456,1.5405405405405406,364,533,1.4642857142857142,306,503,1.6437908496732025,309,495,1.6019417475728155
72,1,1,7196,2496,3155,1581,0.5011093502377179,3007,1451,0.48254073827735283,3283,1587,0.4833993298812062,3124,1583,0.5067221510883483,3138,1576,0.5022307202039515
73,1,1,4582,2976,2405,1859,0.772972972972973,2001,1633,0.8160919540229885,2506,1918,0.7653631284916201,2069,1735,0.8385693571773803,2094,1736,0.8290353390639924
74,1,1,1717,2972,758,1790,2.361477572559367,678,1609,2.3731563421828907,781,1846,2.3636363636363638,699,1766,2.5264663805436336,697,1771,2.5408895265423244
75,1,1,2385,978,1169,678,0.5799828913601369,974,563,0.5780287474332649,1233,677,0.5490673154906731,1037,600,0.5785920925747348,1039,600,0.5774783445620789
76,1,1,6320,1820,1850,1212,0.6551351351351351,1835,1185,0.6457765667574932,1915,1213,0.633420365535248,1837,1259,0.6853565596080566,1834,1224,0.6673936750272628
77,1,1,706,407,265,311,1.1735849056603773,239,232,0.9707112970711297,275,272,0.9890909090909091,243,259,1.0658436213991769,242,253,1.0454545454545454
78,1,1,745,476,258,309,1.197674418604651,237,277,1.1687763713080168,277,306,1.1046931407942238,245,303,1.236734693877551,247,300,1.214574898785425
79,1,1,2047,2062,587,1357,2.31175468483816,554,1254,2.2635379061371843,610,1347,2.2081967213114755,569,1501,2.637961335676626,569,1455,2.5571177504393674
8,1,1,4772,3886,2257,2617,1.1595037660611431,2066,2344,1.1345595353339788,2334,2630,1.126820908311911,2117,2471,1.1672177609825225,2110,2433,1.1530805687203791
80,1,1,1115,1176,543,661,1.2173112338858194,476,587,1.2331932773109244,568,656,1.1549295774647887,516,632,1.2248062015503876,520,650,1.25
81,1,1,954,515,448,297,0.6629464285714286,428,279,0.6518691588785047,465,300,0.6451612903225806,446,295,0.6614349775784754,452,303,0.6703539823008849
82,1,1,981,134,267,85,0.31835205992509363,251,71,0.28286852589641437,273,84,0.3076923076923077,257,83,0.3229571984435798,257,83,0.3229571984435798
83,1,1,482,272,196,175,0.8928571428571429,167,149,0.8922155688622755,205,171,0.8341463414634146,177,159,0.8983050847457628,176,165,0.9375
84,1,1,944,565,475,372,0.783157894736842,389,298,0.7660668380462725,481,370,0.7692307692307693,406,314,0.7733990147783252,405,314,0.7753086419753087
85,1,1,704,362,243,239,0.9835390946502057,225,196,0.8711111111111111,253,221,0.8735177865612648,234,225,0.9615384615384616,234,228,0.9743589743589743
86,1,1,3140,2800,1307,1470,1.1247130833970926,1256,1329,1.0581210191082802,1362,1466,1.0763582966226137,1304,1511,1.1587423312883436,1304,1503,1.1526073619631902
87,1,1,527,352,237,224,0.9451476793248945,227,208,0.9162995594713657,250,228,0.912,237,221,0.9324894514767933,237,221,0.9324894514767933
88,1,1,736,707,262,390,1.4885496183206106,237,336,1.4177215189873418,277,387,1.3971119133574008,259,397,1.5328185328185329,260,396,1.523076923076923
89,1,1,3621,2142,1676,1314,0.7840095465393795,1545,1179,0.7631067961165049,1682,1307,0.77705112960761,1676,1292,0.7708830548926014,1690,1299,0.7686390532544378
9,1,1,2305,1623,889,992,1.1158605174353207,790,856,1.0835443037974684,926,1022,1.1036717062634989,840,937,1.1154761904761905,841,903,1.0737217598097504
90,1,1,1017,597,374,378,1.0106951871657754,359,362,1.0083565459610029,397,393,0.9899244332493703,370,375,1.0135135135135136,375,389,1.0373333333333334
91,1,1,577,294,272,198,0.7279411764705882,244,171,0.7008196721311475,281,209,0.7437722419928826,253,186,0.7351778656126482,253,185,0.7312252964426877
92,1,1,2137,1412,920,895,0.9728260869565217,832,781,0.9387019230769231,951,911,0.9579390115667719,852,866,1.016431924882629,854,843,0.9871194379391101
93,1,1,643,418,337,273,0.8100890207715133,299,239,0.7993311036789298,356,284,0.797752808988764,313,258,0.8242811501597445,311,257,0.8263665594855305
94,1,1,1646,760,659,483,0.7329286798179059,616,426,0.6915584415584416,695,484,0.6964028776978417,637,470,0.7378335949764521,639,468,0.7323943661971831
95,1,1,279,515,159,347,2.1823899371069184,132,297,2.25,159,349,2.1949685534591197,138,322,2.3333333333333335,137,318,2.321167883211679
96,1,1,534,346,256,195,0.76171875,249,187,0.751004016064257,278,206,0.7410071942446043,253,197,0.7786561264822134,256,199,0.77734375
97,1,1,369,255,215,173,0.8046511627906977,178,133,0.7471910112359551,217,172,0.7926267281105991,182,146,0.8021978021978022,182,138,0.7582417582417582
98,1,1,780,624,310,382,1.232258064516129,292,332,1.1369863013698631,332,407,1.2259036144578312,298,369,1.238255033557047,297,367,1.2356902356902357
99,1,1,2899,1884,1331,1239,0.9308790383170549,1219,1095,0.8982772764561116,1373,1298,0.945375091041515,1265,1170,0.924901185770751,1264,1179,0.932753164556962
